ID,Inches,Price,ram_gb,weight_kg,touchscreen,ips_panel,cpu_ghz,cpu_gen,ssd_gb,hdd_gb,flash_gb,gpu_tier,ppi,total_storage_gb,has_ssd,has_hdd,has_dedicated_gpu,cpu_tier_score,ram_log2,log_price,Company_Acer,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,cpu_brand_AMD,cpu_brand_Intel,cpu_brand_Other,cpu_tier_Atom,cpu_tier_Celeron,cpu_tier_Other,cpu_tier_Pentium,cpu_tier_Ryzen,cpu_tier_Xeon,cpu_tier_i3,cpu_tier_i5,cpu_tier_i7,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_Nvidia,os_Linux,os_NoOS,os_Win10,os_WinOther,os_macOS
763,13.3,60153.12,8,1.2,0,1,2.5,7,256,0,0,0,276.053530085501,256,1,0,0,5,3.0,11.004665214485216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
764,13.3,45234.72,4,1.65,0,0,2.5,6,0,500,0,0,117.82653006268643,500,0,1,0,4,2.0,10.719642319211694,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
765,13.3,34898.4,4,1.6,0,0,2.3,6,128,0,0,0,117.82653006268643,128,1,0,0,5,2.0,10.460224916065657,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
766,17.3,25059.715199999995,4,2.8,0,0,1.1,0,0,1024,0,1,90.58340172449303,1024,0,1,1,2,2.0,10.129056767548002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
767,15.6,58554.72,16,2.72,1,1,2.6,6,128,1024,0,2,282.42399616439724,1152,1,1,1,6,4.0,10.977734058532482,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
768,13.3,85194.72,8,1.31,1,0,2.7,7,256,0,0,0,165.6321180513006,256,1,0,0,6,3.0,11.352706476813816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
769,15.6,15877.44,4,2.1,0,0,1.1,0,0,1024,0,0,100.45466986113651,1024,0,1,0,2,2.0,9.67271749319976,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
770,15.6,62938.0656,16,2.3,0,0,2.7,7,256,0,0,1,141.21199808219862,256,1,0,1,6,4.0,11.049922324623227,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
771,15.0,95850.72,16,1.71,1,0,2.7,7,256,0,0,1,146.86047800548656,256,1,0,1,6,4.0,11.470557693018055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
772,14.0,54345.6,4,1.75,0,1,2.3,6,128,0,0,0,111.93520355955211,128,1,0,0,5,2.0,10.903137333094854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
773,15.6,58554.72,8,2.62,0,0,2.8,7,0,1024,0,2,141.21199808219862,1024,0,1,1,6,3.0,10.977734058532482,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
774,12.5,66280.31999999999,4,1.26,0,0,2.3,6,256,0,0,0,125.36742798669837,256,1,0,0,5,2.0,11.101663386852145,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
775,15.6,44701.92,12,2.3,1,0,2.7,7,0,2048,0,1,141.21199808219862,2048,0,1,1,6,3.584962500721156,10.707794102852903,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
776,15.6,126273.6,16,2.5,0,0,2.7,6,512,0,0,3,282.42399616439724,512,1,0,1,6,4.0,11.74621417964167,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
777,14.0,33886.08,4,1.8,0,1,2.4,7,128,0,0,0,157.3505121487356,128,1,0,0,4,2.0,10.430789099779544,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
778,14.0,154458.72,16,1.95,0,0,2.8,7,512,0,0,2,157.3505121487356,512,1,0,1,6,4.0,11.947688629354552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
779,15.6,31003.632,8,2.0,0,0,1.1,0,128,0,0,0,141.21199808219862,128,1,0,0,2,3.0,10.341891891660163,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
780,17.3,191211.264,32,4.42,0,1,2.8,7,1024,1024,0,3,127.33567457123111,2048,1,1,1,6,5.0,12.161139419801826,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
781,17.3,125208.0,16,4.3,0,1,2.6,6,256,1024,0,3,127.33567457123111,1280,1,1,1,6,4.0,11.73773962004856,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
782,14.0,93985.92,16,1.47,0,1,2.6,6,512,0,0,1,157.3505121487356,512,1,0,1,6,4.0,11.45091090263386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
783,15.6,17529.12,8,2.2,0,0,1.6,0,0,1024,0,0,100.45466986113651,1024,0,1,0,1,3.0,9.771675823299722,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
784,14.0,122490.72,16,1.7,0,0,2.7,7,512,0,0,0,157.3505121487356,512,1,0,0,6,4.0,11.715798714845754,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
785,14.0,100752.48,16,1.6,0,1,2.8,7,256,1024,0,2,157.3505121487356,1280,1,1,1,6,4.0,11.520432020155333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
786,15.6,58021.92,8,2.2,0,0,2.5,7,128,1024,0,2,141.21199808219862,1152,1,1,1,5,3.0,10.968593383882295,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
787,15.6,53226.72,4,2.4,0,1,2.8,7,0,1024,0,2,141.21199808219862,1024,0,1,1,6,2.0,10.882334592260529,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
788,17.3,122490.72,16,4.2,0,1,2.8,7,256,1024,0,2,127.33567457123111,1280,1,1,1,6,4.0,11.715798714845754,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
789,15.6,52480.8,8,2.62,0,0,2.5,7,256,0,0,2,141.21199808219862,256,1,0,1,5,3.0,10.868221721810269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
790,15.6,71341.92,8,2.24,0,0,2.8,7,128,1024,0,1,141.21199808219862,1152,1,1,1,6,3.0,11.175253388829377,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
791,14.0,10810.512,4,1.22,0,0,1.1,0,0,0,32,0,157.3505121487356,32,0,0,0,1,2.0,9.288366771342575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
792,13.3,104961.6,8,1.37,1,1,2.7,7,512,0,0,0,165.6321180513006,512,1,0,0,6,3.0,11.561359375212575,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
793,15.6,51095.52,8,2.08,1,0,2.5,7,256,0,0,1,141.21199808219862,256,1,0,1,5,3.0,10.841471672111513,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
794,12.0,62071.2,8,0.92,0,1,1.2,0,0,0,512,0,226.41554716935852,512,0,0,0,3,3.0,11.036053502633294,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
795,14.0,124142.4,8,1.42,1,1,2.5,7,256,0,0,0,209.8006828649808,256,1,0,0,5,3.0,11.729192628025002,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
796,14.0,15930.72,4,1.63,0,0,1.1,0,0,0,32,0,111.93520355955211,32,0,0,0,1,2.0,9.676067369454655,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
797,15.6,43156.8,8,1.95,0,0,2.5,7,128,0,0,0,100.45466986113651,128,1,0,0,5,3.0,10.672618444949634,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
798,13.9,71874.72,8,1.38,1,1,2.7,7,256,0,0,0,158.48253022174808,256,1,0,0,6,3.0,11.182693795440782,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
799,15.6,39373.92,8,2.0,0,0,2.5,6,256,0,0,1,141.21199808219862,256,1,0,1,4,3.0,10.580884344379838,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
800,15.6,110017.872,8,3.14,0,0,2.8,7,256,0,0,3,141.21199808219862,256,1,0,1,6,3.0,11.608407193695559,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
801,15.6,58554.72,8,2.37,0,0,2.5,7,256,0,0,0,141.21199808219862,256,1,0,0,5,3.0,10.977734058532482,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
802,13.3,79866.72,8,1.29,0,0,2.5,7,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,11.288127045116099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
803,15.6,93186.72,8,2.06,1,0,2.5,7,256,0,0,2,282.42399616439724,256,1,0,1,5,3.0,11.442371232335963,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
804,11.6,39640.32,4,1.63,0,0,1.1,0,128,0,0,0,135.0942111925629,128,1,0,0,2,2.0,10.587627287586777,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
805,12.5,74005.92,8,1.26,0,0,2.6,7,256,0,0,0,125.36742798669837,256,1,0,0,5,3.0,11.211913881327705,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
806,15.6,41558.4,4,2.1,0,0,2.3,6,0,500,0,0,100.45466986113651,500,0,1,0,5,2.0,10.634879008150335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
807,15.6,33513.119999999995,8,2.04,0,0,2.5,9,0,2048,0,1,100.45466986113651,2048,0,1,1,3,3.0,10.419722121547444,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
808,15.6,89457.12,16,2.62,0,0,2.8,7,512,0,0,2,282.42399616439724,512,1,0,1,6,4.0,11.40152586178726,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
809,15.6,32447.52,4,2.4,0,0,2.5,7,0,1024,0,1,141.21199808219862,1024,0,1,1,5,2.0,10.387410112463472,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
810,17.3,93186.72,12,3.74,0,1,2.8,7,0,1024,0,2,127.33567457123111,1024,0,1,1,6,3.584962500721156,11.442371232335963,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
811,17.3,128671.2,16,2.9,0,0,2.8,7,512,1024,0,3,127.33567457123111,1536,1,1,1,6,4.0,11.765023364035509,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
812,13.3,79866.72,8,0.81,0,0,2.5,7,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,11.288127045116099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
813,15.6,51202.08,8,1.98,0,0,2.7,7,0,1024,0,1,141.21199808219862,1024,0,1,1,6,3.0,10.843554965468284,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
814,15.6,42081.0768,8,2.18,0,0,2.5,7,256,0,0,1,141.21199808219862,256,1,0,1,5,3.0,10.64737719980591,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
815,14.0,99047.52,8,1.32,0,0,2.7,7,256,0,0,0,157.3505121487356,256,1,0,0,6,3.0,11.503365110066554,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
816,12.5,95850.72,16,1.29,1,1,2.5,7,512,0,0,0,352.4651472131677,512,1,0,0,6,4.0,11.470557693018055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
817,11.6,20512.8,4,1.23,0,0,1.6,0,0,0,16,0,135.0942111925629,16,0,0,0,1,2.0,9.928853109380423,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
818,17.3,133467.4656,16,4.36,0,1,2.8,7,128,1024,0,2,127.33567457123111,1152,1,1,1,6,4.0,11.801620516185737,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
819,14.0,40226.4,4,1.76,0,0,2.3,6,0,500,0,0,111.93520355955211,500,0,1,0,5,2.0,10.602303634468553,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
820,15.6,26101.872,4,2.1,0,0,2.5,6,0,500,0,0,100.45466986113651,500,0,1,0,4,2.0,10.16980062557119,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
821,14.0,58075.2,4,1.25,0,0,2.5,7,128,0,0,0,111.93520355955211,128,1,0,0,5,2.0,10.969511220360992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
822,14.0,133146.72,8,1.13,0,1,2.7,7,512,0,0,0,157.3505121487356,512,1,0,0,6,3.0,11.799214467550595,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
823,15.6,63882.72,8,2.4,0,0,2.5,7,256,0,0,2,141.21199808219862,256,1,0,1,5,3.0,11.064819834822508,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
824,14.0,99900.0,8,1.13,0,1,2.5,7,0,0,256,0,157.3505121487356,256,0,0,0,5,3.0,11.511934974596555,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
825,14.0,26586.72,4,1.75,0,0,2.1,4,128,0,0,0,111.93520355955211,128,1,0,0,2,2.0,10.188204734039374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
826,13.3,72354.23999999999,8,1.1,1,0,2.5,7,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,11.189343155145377,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
827,14.0,31168.8,4,1.76,0,0,2.5,6,0,500,0,0,111.93520355955211,500,0,1,0,4,2.0,10.347204956314746,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
828,11.6,18914.4,4,1.35,0,1,1.6,0,0,0,32,0,135.0942111925629,32,0,0,0,1,2.0,9.847731684081172,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
829,14.0,32980.32,8,1.5,0,1,2.4,7,128,0,0,0,157.3505121487356,128,1,0,0,4,3.0,10.403696619569766,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
830,17.3,292986.72,32,3.49,1,0,2.9,7,512,0,0,3,254.67134914246222,512,1,0,1,6,5.0,12.587885975858104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
831,14.0,111834.72,16,1.1,0,1,2.6,6,512,0,0,0,209.8006828649808,512,1,0,0,6,4.0,11.624786287779711,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
832,15.6,27652.32,4,2.1,0,0,2.5,7,0,1024,0,1,141.21199808219862,1024,0,1,1,5,2.0,10.227501072075105,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
833,14.0,63190.08,8,1.7,0,0,2.3,6,256,0,0,0,157.3505121487356,256,1,0,0,5,3.0,11.053918430933363,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
834,14.0,87912.0,8,1.32,0,1,2.6,7,256,0,0,0,157.3505121487356,256,1,0,0,5,3.0,11.38410296807344,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
835,15.6,147832.28639999998,16,3.21,0,0,2.8,7,256,1024,0,3,141.21199808219862,1280,1,1,1,6,4.0,11.903840474588977,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
836,17.3,128884.32,16,2.9,0,0,2.8,7,256,1024,0,3,127.33567457123111,1280,1,1,1,6,4.0,11.76667829570779,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
837,15.6,35644.32,4,2.0,0,0,2.4,7,0,500,0,0,100.45466986113651,500,0,1,0,4,2.0,10.48137314092762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
838,14.0,17316.0,4,1.5,0,0,1.6,0,0,0,16,0,111.93520355955211,16,0,0,0,1,2.0,9.75944395695215,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
839,15.6,31435.2,8,2.3,0,0,2.5,7,0,128,0,0,141.21199808219862,128,0,1,0,5,3.0,10.355715374098414,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
840,17.3,95850.72,16,2.73,0,0,2.6,6,512,1024,0,2,127.33567457123111,1536,1,1,1,6,4.0,11.470557693018055,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
841,17.3,163723.57919999998,32,4.42,0,1,2.8,7,512,1024,0,3,127.33567457123111,1536,1,1,1,6,5.0,12.005940899919567,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
842,17.3,48484.8,8,2.63,0,0,2.5,7,0,1024,0,1,106.11306214269258,1024,0,1,1,5,3.0,10.789026250550961,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
843,15.6,38041.3872,8,2.18,0,0,2.5,7,128,0,0,0,100.45466986113651,128,1,0,0,5,3.0,10.546456269685057,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
844,14.0,99633.6,8,1.54,0,0,2.5,6,512,0,0,0,157.3505121487356,512,1,0,0,6,3.0,11.50926477280514,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
845,15.6,39373.92,4,2.18,0,0,2.7,7,256,0,0,1,141.21199808219862,256,1,0,1,6,2.0,10.580884344379838,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
846,11.6,32767.2,4,1.4,1,0,1.1,0,0,0,32,0,135.0942111925629,32,0,0,0,1,2.0,10.397213811896178,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
847,13.3,54665.28,8,1.45,0,1,2.3,6,512,0,0,1,165.6321180513006,512,1,0,1,5,3.0,10.90900234494248,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
848,13.3,121318.56,8,1.28,1,0,2.5,7,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,11.706183335023768,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
